ЧЛВК_ИД,ТИП_ВОИНА,ПРЕДВОДИТЕЛЬ_ИД,ЗДОРОВЬЕ,БРОНЯ,ОРУЖИЕ
85772,Minotaur,5998,95,57,44
85773,Firebird,65579,54,4,93
85776,Firebird,232,28,29,97
85780,MasterGremlin,95651,51,34,63
85781,Wyvern,5383,54,56,100
85782,AzureDragon,5374,26,67,72
85783,BlackKnight,25465,20,88,7
85787,Genie,30175,61,81,63
85788,DendroidGuard,80997,45,82,69
85790,Troll,48395,43,72,24
85793,WolfRider,52265,26,86,22
85795,Genie,19983,43,59,43
85796,HarpyHag,86824,89,17,67
85797,Troglodyte,90090,42,70,57
85799,ArchDevil,97426,80,74,9
85800,MagicElemental,31179,89,79,49
85802,Sprite,56669,99,80,36
85805,Vampire,77859,24,28,87
85807,Halberdier,87179,65,73,14
85809,Dwarf,31244,93,21,18
85810,Nomad,74771,66,32,44
85812,Titan,31700,71,6,45
85813,Halfling,81691,39,64,45
85814,Swordsman,35902,23,44,13
85815,Mage,38646,21,66,36
85816,Boar,93007,58,65,33
85817,Skeleton,23839,91,97,69
85818,Gorgon,29292,50,93,10
85821,Roc,22023,9,44,34
85822,EnergyElemental,88445,96,72,16
85825,Cerberus,38718,41,34,44
85826,Titan,17055,62,38,56
85828,Unicorn,60541,11,1,16
85830,MagicElemental,98859,32,91,99
85831,StoneGolem,23711,30,18,33
85835,SerpentFly,76422,12,46,61
85842,Firebird,84408,68,34,93
85843,StoneGolem,30065,70,20,25
85844,HarpyHag,65548,19,17,64
85846,StoneGolem,75899,31,48,27
85847,Medusa,12437,70,45,28
85848,PitLord,31203,30,40,80
85849,Efreet,70223,49,6,54
85852,EfreetSultan,16845,3,18,2
85857,BoneDragon,28130,29,27,33
85858,SilverPegasus,24776,65,11,29
85859,Medusa,52144,97,69,86
85860,Gnoll,46802,66,65,85
85861,BoneDragon,35637,28,94,9
85862,Cyclops,25977,73,26,58
85865,Manticore,19324,28,41,50
85866,Boar,57047,30,39,53
85868,PitLord,96508,56,34,98
85869,DragonFly,57390,55,35,31
85872,IronGolem,59469,88,89,83
85873,InfernalTroglodyte,7785,79,81,28
85874,AirElemental,55639,9,91,8
85876,Manticore,22139,58,89,46
85880,Angel,84089,71,5,28
85881,WolfRaider,83444,94,13,8
85883,Swordsman,83962,31,51,73
85884,GreenDragon,21884,27,86,11
85887,Efreet,41394,65,93,49
85888,Genie,4522,62,8,74
85889,StormElemental,87458,22,32,91
85891,Gorgon,44610,15,30,41
85892,Familiar,23984,22,86,67
85893,DragonFly,22141,46,83,31
85895,Wight,45751,31,100,56
85897,OrcChieftain,86810,81,80,55
85898,Basilisk,50690,75,53,57
85899,HarpyHag,82475,54,60,68
85900,Thunderbird,54358,99,74,100
85902,MasterGremlin,30013,63,4,69
85903,GoldGolem,85811,76,74,98
85905,CrystalDragon,9414,21,15,99
85907,MinotaurKing,61832,51,95,33
85908,Halberdier,70900,73,81,23
85909,CyclopsKing,8887,52,20,13
85915,CrystalDragon,1282,85,55,43
85918,Cerberus,77898,15,20,36
85919,GnollMarauder,36022,86,6,46
85920,Phoenix,40348,54,76,22
85922,Orc,8483,51,37,4
85923,WoodElf,84289,91,36,49
85924,RedDragon,59912,28,23,29
85925,DragonFly,40560,79,73,40
85926,Boar,72131,30,42,80
85928,WaterElemental,70081,16,84,61
85929,AncientBehemoth,41322,67,1,23
85934,CentaurCaptain,10174,60,85,75
85935,RoyalGriffin,34904,24,39,10
85941,RustDragon,93096,54,100,100
85942,GhostDragon,28197,3,47,85
85947,Scorpicore,42593,60,74,45
85948,Unicorn,6795,21,37,81
85950,Lizardman,32885,87,17,65
85951,HornedDemon,87913,43,77,62
85953,PsychicElemental,93340,79,87,84
85954,Thunderbird,46675,94,28,42
85955,FaerieDragon,33473,30,31,31
85958,SkeletonWarrior,1052,86,39,64
85961,Swordsman,73940,23,95,89
85964,WolfRaider,15937,74,1,55
85965,Cavalier,89161,46,10,100
85966,GreenDragon,87888,33,8,34
85968,Pikeman,86600,58,2,1
85972,Cavalier,86771,75,34,17
85976,GoldDragon,22586,81,86,19
85978,RoyalGriffin,29414,76,87,94
85979,Dwarf,34090,69,69,8
85980,Sharpshooter,25474,37,83,50
85984,Wyvern,31096,78,7,79
85985,PowerLich,76678,15,73,64
85986,Behemoth,68851,1,38,80
85989,GnollMarauder,87903,46,36,96
85991,Dwarf,13508,41,84,50
85995,GoldDragon,31699,12,63,31
85996,Ogre,90490,59,33,66
85998,Unicorn,25465,89,43,34
85999,Dwarf,64411,76,78,13
86000,IronGolem,38766,5,2,17
86002,Centaur,42746,13,92,64
86005,PitFiend,43326,1,67,14
86007,Mage,94622,90,85,73
86009,DreadKnight,13960,10,91,69
86011,Manticore,84828,41,83,94
86012,Halfling,14486,35,61,74
86014,Gorgon,52530,45,96,4
86015,WarUnicorn,59324,12,41,48
86016,GhostDragon,40460,16,60,23
86017,Firebird,49392,13,56,41
86018,Cyclops,20060,3,30,18
86026,OgreMage,15035,82,8,50
86028,Troglodyte,77839,53,28,33
86030,WoodElf,25694,61,63,91
86031,GreenDragon,28456,46,12,71
86033,Titan,98545,35,32,54
86035,FireElemental,51219,36,96,62
86036,Zealot,76185,42,45,47
86037,Cerberus,27533,49,37,58
86039,HornedDemon,27981,24,98,20
86040,Gremlin,42216,69,27,44
86041,HarpyHag,68170,10,16,12
86042,Genie,44831,75,6,100
86043,PowerLich,84438,34,63,75
86044,InfernalTroglodyte,16477,5,94,81
86045,Familiar,23331,6,95,13
86046,DreadKnight,98230,96,77,15
86049,MasterGenie,8989,8,31,97
86050,Hobgoblin,15293,47,68,4
86052,MasterGremlin,10086,22,8,9
86054,HellHound,74222,100,32,91
86055,MasterGenie,83368,46,87,91
86057,Efreet,66814,19,39,41
86060,BattleDwarf,62484,36,68,92
86061,LizardWarrior,44090,65,27,48
86065,Pikeman,36337,10,75,71
86066,WarUnicorn,48011,33,41,5
86067,DendroidSoldier,79923,76,59,48
86068,MightyGorgon,17826,78,86,85
86069,Peasant,89100,39,76,72
86074,Zombie,68646,26,72,51
86076,Skeleton,20560,91,41,51
86077,GnollMarauder,79580,64,34,60
86078,GreenDragon,46796,19,49,39
86079,Rogue,42944,57,34,24
86081,MasterGenie,67129,25,56,81
86082,EarthElemental,2712,17,14,38
86083,Ogre,38298,100,43,59
86086,Swordsman,37031,94,30,77
86087,GreaterBasilisk,90996,87,51,31
86088,Crusader,14672,47,75,92
86091,RedDragon,92861,39,62,72
86092,BoneDragon,69203,38,1,90
86094,Pixie,28389,63,11,28
86096,SilverPegasus,93746,52,60,98
86098,Hobgoblin,42216,71,87,88
86100,Halberdier,39838,28,66,73
86106,Centaur,72751,58,84,33
86107,GhostDragon,93200,44,52,84
86110,Halberdier,8748,79,46,96
86112,EfreetSultan,88764,38,6,3
86113,ArchDevil,34093,9,25,53
86114,Wraith,79968,7,90,2
86117,SilverPegasus,25897,26,78,58
86118,Orc,59912,78,14,55
86124,EvilEye,34876,1,19,89
86127,BoneDragon,65229,19,73,8
86128,DiamondGolem,4913,79,35,24
86129,Mummy,94245,38,21,69
86131,Firebird,34714,53,60,51
86133,MedusaQueen,41438,1,96,26
86134,DragonFly,90488,97,44,100
86135,Ogre,58109,21,31,72
86141,Genie,29857,63,96,84
86145,GhostDragon,68767,65,81,8
86147,MasterGremlin,77453,24,96,93
86151,ObsidianGargoyle,58703,94,85,34
86152,EvilEye,94096,71,75,55
86154,Firebird,68463,41,22,92
86155,Boar,28847,34,15,70
86156,Swordsman,97267,19,57,41
86157,HornedDemon,52622,1,82,64
86158,OgreMage,7227,84,18,93
86161,Goblin,70793,29,18,55
86164,EarthElemental,39755,72,52,49
86165,WalkingDead,21267,73,98,62
86168,GreenDragon,45836,54,97,44
86169,Imp,9955,43,97,74
86170,IronGolem,28593,46,77,41
86171,WolfRider,44373,94,50,12
86174,Firebird,53763,99,6,47
86175,ArchDevil,80357,16,18,94
86176,StormElemental,71477,92,18,59
86177,Halfling,34509,15,17,44
86179,Naga,16536,80,17,80
86182,Hobgoblin,16824,75,10,69
86183,Halberdier,33940,90,12,63
86185,Swordsman,57719,68,90,91
86186,BattleDwarf,7844,1,65,62
86188,Orc,38003,37,83,38
86189,Wight,32897,9,70,98
86192,Peasant,80537,62,10,28
86193,Boar,83044,65,96,75
86199,Angel,16565,92,51,37
86201,Gnoll,301,78,81,91
86202,MagmaElemental,11304,17,90,84
86203,HellHound,87878,45,99,17
86204,EnergyElemental,66796,83,64,95
86207,Scorpicore,36835,5,32,87
86211,PsychicElemental,65371,33,16,38
86213,Griffin,25205,36,9,6
86214,StoneGolem,79834,66,71,9
86218,StoneGargoyle,81860,24,85,30
86219,PitLord,74945,93,93,42
86221,Cavalier,65198,29,35,94
86222,Lich,14521,69,10,48
86224,Troglodyte,26206,7,71,10
86225,CrystalDragon,27496,12,86,71
86226,PowerLich,89540,66,62,72
86227,GnollMarauder,46980,60,92,78
86228,DendroidSoldier,66780,80,61,88
86229,ArchMage,60616,94,80,64
86232,DragonFly,71382,17,90,90
86236,BlackDragon,12631,39,38,27
86240,Cerberus,75028,100,7,19
86241,Genie,90722,39,61,24
86243,HornedDemon,11734,75,58,76
86245,WolfRaider,80899,42,91,70
86247,Familiar,93654,3,94,45
86249,Cyclops,49715,45,52,20
86250,Genie,59912,87,15,27
86251,EvilEye,80396,74,15,30
86253,EarthElemental,67876,95,17,11
86255,Goblin,29338,17,68,65
86257,SilverPegasus,49861,60,15,64
86259,OrcChieftain,32366,70,68,13
86261,WaterElemental,66039,95,11,17
86263,Wight,27733,29,46,98
86264,EvilEye,66942,30,29,86
86266,Sharpshooter,70857,43,66,59
86267,Troglodyte,68646,70,18,2
86275,Ogre,55838,2,88,99
86276,GoldGolem,25772,50,50,6
86278,WolfRider,46467,73,85,78
86279,Unicorn,6297,92,41,59
86281,Phoenix,22710,65,98,97
86282,Roc,92839,76,65,91
86285,MinotaurKing,18050,19,39,56
86286,Sprite,54601,6,33,82
86287,Zealot,69465,23,33,17
86291,Centaur,79185,82,8,95
86292,Thunderbird,68045,83,77,26
86293,Efreet,37321,63,53,13
86295,Wight,3861,63,61,39
86296,Wyvern,43445,54,24,7
86297,ChaosHydra,7696,35,3,56
86298,HornedDemon,37407,95,8,63
86299,Cerberus,28239,72,92,48
86301,OgreMage,41164,77,53,55
86302,Crusader,90147,66,94,77
86303,SkeletonWarrior,26950,80,15,100
86305,AzureDragon,32580,28,17,93
86306,Cavalier,4361,44,74,63
86307,GnollMarauder,55710,65,6,1
86309,SerpentFly,18218,62,25,89
86313,Scorpicore,73528,15,62,24
86314,Efreet,74521,84,59,71
86315,WaterElemental,43506,85,10,59
86318,BattleDwarf,37927,63,85,79
86321,MedusaQueen,83797,96,95,85
86323,Pegasus,32615,64,22,78
86325,Sharpshooter,72143,24,73,55
86326,Beholder,30478,29,48,1
86327,EvilEye,27880,25,99,73
86329,StormElemental,69329,70,35,18
86330,RedDragon,23507,17,77,33
86331,GhostDragon,22701,23,81,35
86333,BlackKnight,93050,87,98,76
86338,MagicElemental,9927,17,56,54
86341,HellHound,97447,71,45,30
86344,DiamondGolem,6655,55,88,19
86345,Magog,64772,88,81,22
86346,Roc,79920,89,41,71
86349,Demon,88182,1,52,21
86354,Dwarf,35176,16,5,100
86355,Devil,14114,26,79,22
86357,Boar,35069,21,22,13
86359,Familiar,33073,96,20,10
86361,DiamondGolem,14630,16,15,24
86363,PowerLich,56138,98,11,91
86364,StoneGargoyle,27255,15,16,52
86366,HellHound,78564,62,7,13
86368,Cavalier,575,77,94,71
86369,HarpyHag,12216,40,63,19
86371,Pikeman,47622,78,29,42
86372,HornedDemon,83297,55,7,9
86374,AirElemental,28335,70,62,22
86375,Wraith,10395,9,35,54
86377,Medusa,31430,24,90,57
86378,MagmaElemental,64305,67,30,90
86379,Peasant,5685,46,74,68
86380,WolfRaider,19736,95,68,49
86381,Behemoth,4155,75,1,96
86382,WolfRider,85123,87,65,22
86383,Archangel,28551,53,34,94
86384,Imp,49861,7,61,4
86386,WyvernMonarch,24671,10,26,99
86389,Troll,35785,94,96,34
86390,EvilEye,28389,24,67,37
86394,Titan,81532,40,26,87
86396,Zealot,80440,6,70,84
86397,RoyalGriffin,77887,15,97,3
86398,Genie,9932,51,95,48
86401,AzureDragon,19205,28,79,56
86407,LizardWarrior,67152,6,9,36
86408,Hydra,36907,99,87,76
86411,Peasant,35367,88,1,46
86412,Nomad,96135,47,1,90
86413,WyvernMonarch,11878,1,31,95
86418,GoldDragon,69566,1,32,7
86419,Pixie,70188,68,16,30
86420,Zombie,89070,21,5,90
86422,Gorgon,10061,69,93,18
86424,BattleDwarf,48538,84,48,36
86428,Angel,55109,3,2,6
86429,Lizardman,35028,57,91,23
86431,Monk,91222,49,100,96
86432,CentaurCaptain,23560,7,4,1
86433,Troglodyte,38059,21,56,94
86434,Vampire,45256,49,72,36
86435,Gorgon,6340,7,84,73
86437,BlackDragon,31740,23,66,85
86438,Cerberus,21046,45,20,39
86439,Genie,37928,61,73,78
86440,Giant,53061,91,33,52
86442,Behemoth,90867,13,25,7
86443,ChaosHydra,61711,79,45,72
86448,WyvernMonarch,80440,8,99,93
86450,WaterElemental,19520,14,41,31
86451,FireElemental,99738,40,81,76
86453,RoyalGriffin,44403,35,53,76
86454,Champion,98102,89,52,38
86455,EarthElemental,30923,7,75,47
86457,Troll,66730,79,69,94
86459,DreadKnight,94934,15,85,91
86460,Pikeman,6795,28,80,26
86461,OgreMage,98,76,3,77
86462,DendroidSoldier,91184,99,36,82
86463,IceElemental,43066,24,91,55
86466,Efreet,52502,83,27,41
86469,CrystalDragon,46772,88,89,64
86470,Gnoll,29880,45,59,6
86473,CrystalDragon,24120,49,82,92
86475,SilverPegasus,84866,16,84,41
86479,Pikeman,8200,82,80,97
86481,LizardWarrior,125,28,2,71
86482,MinotaurKing,89612,8,96,72
86484,RustDragon,73366,82,26,11
86485,Pegasus,56259,37,6,48
86486,WolfRider,74334,91,43,68
86487,Behemoth,29937,11,14,32
86488,BlackKnight,35553,69,8,82
86489,DendroidGuard,11437,76,61,93
86490,SkeletonWarrior,91740,89,9,43
86493,DragonFly,82106,57,20,4
86495,Naga,26533,39,22,28
86496,Zombie,93295,23,17,30
86497,Pegasus,13550,81,73,79
86499,Sprite,7350,43,10,16
86500,ChaosHydra,89503,81,46,38
86501,SerpentFly,66011,16,7,61
86504,IceElemental,9705,52,63,87
86505,GoldDragon,5359,45,59,100
86506,Behemoth,68412,16,14,84
86507,Halberdier,61591,22,13,55
86508,Thunderbird,32737,81,90,26
86509,Troll,37916,85,40,67
86510,GoldGolem,52405,56,80,20
86511,Troglodyte,82262,67,9,90
86513,SkeletonWarrior,39283,1,67,69
86515,ObsidianGargoyle,14559,57,98,3
86517,WolfRider,15482,71,47,3
86519,Familiar,96515,46,97,42
86520,BattleDwarf,4068,13,83,48
86523,GreenDragon,46377,1,76,2
86525,Scorpicore,36941,59,93,95
86526,NagaQueen,46295,7,22,3
86529,EarthElemental,43101,64,53,44
86531,Lich,23237,91,71,14
86534,Peasant,74639,29,3,100
86535,Thunderbird,14048,36,37,35
86538,Manticore,17152,65,52,24
86539,GoldDragon,98357,74,15,67
86540,GrandElf,59844,28,32,51
86541,RedDragon,67122,67,94,27
86544,CentaurCaptain,16343,40,87,88
86546,Scorpicore,57393,63,10,39
86549,Sprite,56258,97,70,54
86550,Sharpshooter,5320,90,62,12
86551,WolfRaider,83322,26,20,57
86553,Mummy,2654,73,40,31
86554,Wraith,17152,2,89,74
86556,Pixie,12258,55,77,57
86558,GnollMarauder,17926,31,9,1
86560,StormElemental,61177,61,100,88
86562,CentaurCaptain,37977,50,18,96
86565,Giant,78915,60,93,98
86567,RedDragon,44827,89,90,90
86568,Phoenix,60078,92,85,53
86569,Harpy,24417,59,3,71
86574,Mage,75133,22,100,62
86577,FireElemental,35331,80,58,50
86578,Scorpicore,16123,17,74,4
86579,BoneDragon,47171,19,52,75
86581,MightyGorgon,45084,72,61,56
86582,Basilisk,15950,24,71,38
86586,Naga,7884,16,78,87
86587,NagaQueen,55551,5,5,56
86588,BoneDragon,24276,32,23,60
86589,RedDragon,92334,30,23,76
86591,PowerLich,85840,98,22,97
86592,BlackKnight,1559,4,24,1
86593,Halfling,1700,63,15,78
86594,Thunderbird,55917,1,36,12
86595,Peasant,86120,69,77,100
86603,Wraith,93919,5,35,14
86604,Gremlin,74530,59,40,8
86605,AirElemental,63323,9,90,64
86608,Dwarf,26452,46,25,59
86609,Scorpicore,25799,42,93,31
86610,WolfRaider,77976,37,47,5
86612,Gorgon,55513,5,29,40
86613,Rogue,35894,33,47,39
86615,RoyalGriffin,32393,13,74,3
86616,Halberdier,48127,86,84,74
86617,Minotaur,56353,39,82,41
86618,HarpyHag,56476,11,15,68
86620,DragonFly,77539,1,60,96
86621,BoneDragon,35324,83,80,88
86622,EarthElemental,45181,53,15,64
86623,DendroidGuard,47077,80,21,25
86624,WyvernMonarch,3059,32,52,89
86625,IronGolem,50207,14,58,81
86627,WoodElf,88330,32,88,44
86628,CyclopsKing,43680,50,49,20
86630,Pegasus,27433,94,64,55
86633,EarthElemental,16849,15,98,24
86638,StoneGargoyle,56547,29,89,24
86639,EvilEye,51010,73,91,21
86640,EvilEye,20418,94,63,69
86641,IronGolem,94396,66,81,29
86642,MagicElemental,71704,88,93,64
86644,StoneGargoyle,51792,100,83,41
86645,GreaterBasilisk,26744,83,61,29
86647,CentaurCaptain,2727,10,2,29
86648,SkeletonWarrior,16390,32,4,44
86650,RedDragon,99256,36,19,41
86652,Griffin,46029,10,60,70
86657,BlackDragon,11133,73,63,58
86660,EvilEye,20260,84,64,17
86661,Angel,41562,44,24,73
86662,WolfRider,46664,46,21,96
86665,Pikeman,55609,87,8,86
86669,Peasant,94088,61,81,3
86673,AirElemental,16505,27,22,70
86674,Halberdier,79369,84,29,40
86675,Zealot,64693,51,87,25
86676,Demon,57344,53,83,12
86677,GnollMarauder,10994,26,71,64
86678,BoneDragon,10778,14,84,44
86679,Scorpicore,30407,79,82,15
86680,Mage,67410,56,13,56
86683,SerpentFly,35841,51,11,30
86684,Genie,96434,67,41,60
86685,WalkingDead,91734,56,51,34
86687,OgreMage,84616,58,48,54
86688,StoneGargoyle,11934,20,25,50
86689,Giant,88013,95,44,41
86690,Centaur,41104,58,94,15
86691,DragonFly,8699,88,10,70
86692,RustDragon,7514,69,4,10
86695,Zealot,59532,90,87,2
86696,Vampire,69475,77,46,12
86697,WyvernMonarch,60158,83,54,56
86699,Familiar,46710,61,79,59
86700,Behemoth,36571,79,95,14
86701,Ogre,26582,23,58,48
86703,EarthElemental,9335,55,51,47
86704,Lich,80315,32,76,73
86705,FireElemental,37334,18,16,42
86707,GreenDragon,69544,93,46,39
86708,RustDragon,6917,44,18,61
86709,Hobgoblin,58693,82,98,72
86711,Troll,7620,60,65,34
86715,PitFiend,72831,25,14,10
86719,Marksman,80603,95,45,66
86721,Giant,72284,27,74,12
86725,DiamondGolem,22657,10,36,17
86727,MagmaElemental,13817,55,52,57
86728,Griffin,172,94,60,44
86729,Thunderbird,71373,18,78,22
86730,DendroidSoldier,3514,95,90,9
86731,PitFiend,39532,49,40,69
86732,WoodElf,67996,9,95,84
86737,NagaQueen,30692,77,88,74
86740,GoldDragon,79638,84,80,53
86743,RoyalGriffin,98615,69,29,14
86745,Peasant,37116,90,99,30
86747,Gorgon,93778,87,31,36
86748,InfernalTroglodyte,9418,67,69,56
86750,RoyalGriffin,2500,23,50,74
86751,PowerLich,17616,84,2,17
86752,WarUnicorn,2702,94,83,52
86753,Wyvern,83513,99,58,19
86754,Mage,81280,35,6,94
86758,GrandElf,50558,36,29,25
86759,Wyvern,37001,28,30,94
86760,StormElemental,8769,32,31,8
86764,Mage,81446,4,66,22
86765,Troglodyte,47505,66,47,99
86766,MightyGorgon,50114,5,88,57
86770,RustDragon,37415,3,39,49
86772,Behemoth,34444,67,70,93
86775,MagmaElemental,32096,58,20,6
86777,FaerieDragon,48625,71,66,61
86782,Titan,99994,90,36,38
86784,Devil,38430,88,10,10
86785,Troglodyte,50904,79,79,41
86786,Boar,66671,16,86,67
86787,Troglodyte,52975,15,34,55
86789,Harpy,35791,48,78,25
86793,ObsidianGargoyle,95284,42,55,52
86798,HarpyHag,11276,4,65,88
86799,WolfRider,35048,13,3,29
86800,ObsidianGargoyle,40841,35,90,29
86801,WalkingDead,19519,67,46,31
86802,Pegasus,91221,49,43,34
86803,StormElemental,78838,14,61,12
86804,BattleDwarf,9932,18,32,76
86806,WyvernMonarch,12160,69,79,55
86809,SerpentFly,54066,27,37,25
86811,MagmaElemental,2337,29,82,6
86812,Marksman,34876,51,15,52
86813,Cyclops,84011,39,81,48
86814,Archer,13346,26,62,19
86816,Unicorn,70267,54,55,83
86819,WyvernMonarch,11286,26,48,81
86820,Medusa,93131,37,78,39
86822,Champion,69265,49,9,33
86823,Pegasus,63687,63,93,27
86827,RoyalGriffin,96699,88,98,98
86829,Phoenix,74695,58,87,55
86833,Centaur,85542,41,97,40
86837,Lizardman,65446,27,63,14
86840,Swordsman,43283,96,46,8
86841,Mummy,6493,25,74,83
86842,StormElemental,26996,66,66,82
86843,FireElemental,77381,29,33,33
86844,RustDragon,15144,10,83,40
86845,AirElemental,53704,16,29,89
86847,Archangel,78026,17,99,99
86848,Griffin,73110,57,52,46
86849,Wyvern,46485,85,48,53
86850,Titan,10746,70,32,88
86851,IceElemental,41031,17,72,53
86853,Enchanter,16733,35,86,80
86854,Mage,15605,50,54,88
86855,Gorgon,78620,1,56,85
86856,InfernalTroglodyte,21083,8,30,31
86858,WaterElemental,88129,86,92,17
86859,RustDragon,44458,84,28,18
86860,IceElemental,76909,77,73,72
86863,MagicElemental,52729,76,44,16
86864,DendroidGuard,14476,23,50,19
86867,Basilisk,27396,45,73,96
86868,StormElemental,39756,50,83,35
86869,GoldGolem,97869,41,96,91
86870,InfernalTroglodyte,75314,4,7,64
86871,GreaterBasilisk,93013,8,26,18
86872,Naga,74890,58,58,14
86874,MagmaElemental,99771,73,96,13
86877,MagicElemental,56448,33,62,12
86878,WaterElemental,71036,31,87,32
86882,MasterGenie,4068,63,56,65
86883,Dwarf,31602,81,5,10
86885,StoneGolem,8794,41,12,35
86887,Lizardman,45796,51,61,13
86889,Vampire,52262,56,14,45
86890,Pixie,5665,56,66,58
86891,NagaQueen,42811,47,38,16
86893,Medusa,60152,44,13,23
86894,MinotaurKing,35007,64,31,9
86895,GrandElf,11074,90,13,42
86896,DiamondGolem,72167,83,35,33
86897,GhostDragon,9556,66,32,100
86902,Vampire,9426,100,36,93
86903,Gremlin,69876,87,88,65
86906,Wraith,64084,95,18,3
86908,SilverPegasus,86029,19,90,58
86909,MinotaurKing,78449,2,42,95
86911,RoyalGriffin,74056,38,76,22
86913,Zealot,21611,62,4,55
86917,Zealot,56653,86,50,49
86918,PitFiend,10173,32,10,77
86919,StormElemental,38259,19,30,87
86921,ObsidianGargoyle,62096,46,87,65
86923,RustDragon,57549,49,27,57
86925,WarUnicorn,43669,42,37,52
86927,EvilEye,86328,97,41,42
86928,Hydra,52485,68,25,99
86930,Archer,68142,33,96,72
86931,Unicorn,13549,58,85,80
86932,Manticore,26110,55,48,75
86937,EvilEye,26938,19,63,45
86938,WoodElf,94681,32,97,27
86940,Centaur,39625,64,99,61
86941,GhostDragon,99436,35,98,33
86942,MightyGorgon,53442,42,30,99
86943,Swordsman,29308,88,12,37
86944,ArchDevil,33205,40,65,74
86945,Gremlin,68689,3,8,97
86946,Mage,15957,100,20,89
86947,LizardWarrior,78540,66,59,86
86948,MagicElemental,21629,18,64,99
86951,BlackKnight,99724,61,26,77
86954,Archangel,83892,51,14,26
86956,Ogre,50732,46,59,14
86957,Cavalier,57578,19,74,92
86958,Thunderbird,57365,48,73,1
86961,Pegasus,48916,84,67,97
86962,Nomad,64690,59,25,28
86963,InfernalTroglodyte,52760,76,54,5
86965,GreaterBasilisk,84714,35,62,14
86967,EnergyElemental,76768,87,79,23
86970,MedusaQueen,69751,38,74,57
86971,Unicorn,59718,65,76,58
86973,Pegasus,1410,73,57,12
86978,SkeletonWarrior,77906,89,70,24
86979,Enchanter,4492,81,59,51
86980,Enchanter,56261,78,100,14
86981,AncientBehemoth,16334,38,14,55
86983,LizardWarrior,87455,37,70,88
86984,Marksman,39555,19,24,93
86988,Gog,96399,3,65,18
86993,Hobgoblin,76592,58,48,25
86997,GhostDragon,26417,63,21,66
86998,Basilisk,7492,18,92,68
86999,Peasant,76141,58,10,32
87003,Wraith,53647,1,68,21
87005,Hydra,30235,70,96,81
87006,Beholder,68064,75,45,17
87007,Phoenix,69509,46,53,55
87010,Minotaur,70360,93,9,43
87012,Gnoll,30883,10,45,37
87013,Hobgoblin,31157,95,72,30
87015,Vampire,54845,32,92,57
87016,Goblin,29255,54,14,3
87018,Wraith,31345,81,90,72
87019,Wyvern,91937,100,76,68
87020,WaterElemental,6893,59,15,5
87021,ChaosHydra,13245,96,49,1
87023,FireElemental,85343,88,89,65
87024,WolfRaider,93851,68,7,52
87026,WarUnicorn,32745,26,34,92
87028,Pegasus,90110,86,80,83
87029,FaerieDragon,23117,10,3,76
87031,Cavalier,13600,55,35,15
87032,MinotaurKing,30790,56,54,33
87033,ArchDevil,65782,27,42,63
87034,Thunderbird,25897,44,33,70
87036,GoldGolem,50732,43,78,10
87041,WarUnicorn,23281,91,59,88
87042,SkeletonWarrior,81395,1,26,57
87044,RedDragon,88761,37,77,73
87045,Cavalier,72682,19,20,66
87047,Swordsman,11074,13,94,49
87049,Sprite,36709,58,30,82
87050,Pixie,22829,55,31,41
87052,MedusaQueen,54433,12,16,53
87053,HornedDemon,14592,57,77,47
87059,WarUnicorn,77485,82,25,28
87060,StoneGolem,5616,97,96,99
87061,PsychicElemental,74928,42,8,39
