ИД,Страна,Город,Широта,Долгота
73669,NL,Amsterdam, 52.31333, 6.92917
73670,CZ,Prague, 50.23271, 12.87117
73671,IN,Kolkata, 26.32293, 91.00632
73672,MG,Antananarivo, -17.83333, 48.41667
73673,ZA,Johannesburg, -27.76952, 30.79165
73674,BR,Sao_Paulo, -25.42944, -50.00639
73675,US,Los_Angeles, 47.4943, -122.24092
73676,GB,London, 57.14369, -2.09814
73677,ID,Jakarta, 3.7278, 98.6738
73678,US,Chicago, 41.15376, -87.88754
73679,CN,Shanghai, 31.64615, 120.74221
73680,US,Chicago, 44.73941, -93.12577
73681,NZ,Auckland, -44.39672, 171.25364
73682,IN,Kolkata, 14.62072, 74.83554
73683,RU,Yakutsk, 65.93381, 111.4834
73684,AR,Argentina, -37.32167, -59.13316
73685,IT,Rome, 45.39402, 9.29109
73686,ES,Madrid, 41.91738, 3.1631
73687,PH,Manila, 12.35275, 121.06761
73688,PE,Lima, -16.25, -69.08333
73689,CD,Kinshasa, -4.5833, 15.16554
73690,CM,Douala, 4.96667, 10.7
73691,ES,Madrid, 41.91738, 3.1631
73692,FR,Paris, 43.11667, 1.6
73693,PL,Warsaw, 50.20528, 19.27498
73694,ML,Bamako, 12.74409, -8.07257
73695,US,Los_Angeles, 47.76232, -122.2054
73696,UG,Kampala, 3.27833, 32.88667
73697,IT,Rome, 42.22718, 14.39024
73698,SE,Stockholm, 61.72744, 17.10558
73699,BR,Cuiaba, -14.66463, -52.35558
73700,BR,Sao_Paulo, -23.7975, -48.59278
73701,CL,Santiago, -33.59217, -70.6996
73702,US,Chicago, 30.16688, -96.39774
73703,RU,Moscow, 55.38752, 36.73307
73704,IN,Kolkata, 26.32293, 91.00632
73705,AU,Brisbane, -27.50578, 153.10236
73706,MX,Mexico_City, 20.28527, -103.42897
73707,JP,Tokyo, 37.56667, 140.11667
73708,GH,Accra, 6.46346, -2.31938
73709,NL,Amsterdam, 52.31333, 6.92917
73710,PE,Lima, -3.74912, -73.25383
73711,JP,Tokyo, 35.30889, 139.55028
73712,US,New_York, 43.61062, -72.97261
73713,CA,Toronto, 45.40008, -73.58248
73714,CZ,Prague, 49.195061, 16.606836
73715,US,Chicago, 38.58894, -89.99038
73716,FR,Paris, 48.79325, 2.29275
73717,CN,Shanghai, 46.08333, 122.08333
73718,BY,Minsk, 53.5942, 25.8191
73719,TR,Istanbul, 37.05944, 37.3825
73720,GB,London, 55.82737, -4.0573
73721,IN,Kolkata, 26.11527, 86.59509
73722,NG,Lagos, 6.15038, 6.83042
73723,ID,Jakarta, -7.81667, 112.01667
73724,US,Chicago, 42.24113, -88.3162
73725,BR,Sao_Paulo, -22.92306, -53.13722
73726,US,Los_Angeles, 33.72255, -116.37697
73727,TD,Ndjamena, 12.18441, 18.69303
73728,US,New_York, 41.48199, -81.79819
73729,JP,Tokyo, 34.61667, 135.6
73730,GB,London, 53.38333, -0.76667
73731,IN,Kolkata, 25.13915, 73.06784
73732,US,New_York, 41.50343, -74.01042
73733,CN,Shanghai, 37.30553, 120.82747
73734,LY,Tripoli, 30.75545, 20.22625
73735,US,New_York, 26.68451, -80.66756
73736,US,New_York, 33.08014, -83.2321
73737,CO,Bogota, 8.79577, -75.69947
73738,AU,Brisbane, -27.50578, 153.10236
73739,CZ,Prague, 49.820923, 18.262524
73740,UG,Kampala, 3.02013, 30.91105
73741,CN,Shanghai, 37.65181, 120.33063
73742,PH,Manila, 6.95194, 121.96361
73743,NG,Lagos, 6.45407, 3.39467
73744,BE,Brussels, 50.71229, 4.52529
73745,US,Chicago, 38.06084, -97.92977
73746,TR,Istanbul, 37.31309, 40.74357
73747,FR,Paris, 43.83125, 5.03586
73748,PH,Manila, 16.455, 120.5875
73749,BR,Sao_Paulo, -25.42944, -50.00639
73750,CN,Urumqi, 46.51872, 86.00214
73751,TH,Bangkok, 15.46063, 99.89166
73752,MN,Ulaanbaatar, 47.90771, 106.88324
73753,CU,Havana, 22.98212, -80.58556
73754,GT,Guatemala, 14.93333, -91.11667
73755,US,Chicago, 40.56754, -89.64066
73756,CN,Shanghai, 33.78333, 114.51667
73757,FR,Paris, 43.11667, 1.6
73758,US,New_York, 40.24537, -75.64963
73759,CN,Shanghai, 27.92333, 118.53333
73760,MZ,Maputo, -23.85972, 35.34722
73761,IN,Kolkata, 21.53889, 71.57737
73762,NG,Lagos, 7.62789, 4.74161
73763,US,New_York, 37.52487, -77.55777
73764,BE,Brussels, 50.74497, 3.20639
73765,IT,Rome, 42.22718, 14.39024
73766,CA,Toronto, 45.44868, -73.81669
73767,GN,Conakry, 9.535, -13.68778
73768,CL,Santiago, -32.45242, -71.23106
73769,DE,Berlin, 52.59319, 13.32127
73770,TR,Istanbul, 38.37255, 34.02537
73771,CD,Kinshasa, -4.5833, 15.16554
73772,DE,Berlin, 48.28259, 9.72749
73773,BJ,Porto-Novo, 8.88649, 2.59753
73774,NL,Amsterdam, 51.95838, 4.47124
73775,IN,Kolkata, 25.75728, 75.37991
73776,FR,Paris, 43.83125, 5.03586
73777,US,New_York, 33.08014, -83.2321
73778,CN,Shanghai, 37.73222, 115.70111
73779,FR,Paris, 44.80477, -0.59543
73780,IN,Kolkata, 15.5439, 73.7553
73781,GB,London, 52.48173, -2.12139
73782,ES,Madrid, 40.70995, 0.57856
73783,US,Chicago, 41.85059, -87.882
73784,FR,Paris, 43.61092, 3.87723
73785,CO,Bogota, 7.83389, -72.47417
73786,AU,Brisbane, -27.50578, 153.10236
73787,IN,Kolkata, 20.88098, 75.11937
73788,IR,Tehran, 35.6803, 51.0193
73789,PH,Manila, 15.72892, 120.57224
73790,MZ,Maputo, -23.85972, 35.34722
73791,PH,Manila, 6.95194, 121.96361
73792,BR,Bahia, -15.675, -38.94722
73793,KG,Bishkek, 40.93333, 73
73794,GE,Tbilisi, 41.82143, 41.77921
73795,PH,Manila, 14.62578, 121.12251
73796,ZA,Johannesburg, -26.93366, 29.24152
73797,JP,Tokyo, 36.24624, 139.07204
73798,IN,Kolkata, 33.37526, 74.3092
73799,NG,Lagos, 6.15038, 6.83042
73800,GB,London, 53.78333, -1.06667
73801,CO,Bogota, 5.6561, -75.87877
73802,CA,Toronto, 42.8334, -80.38297
73803,US,Los_Angeles, 45.53929, -122.38731
73804,UA,Kiev, 45.99194, 29.41824
73805,AU,Perth, -32.05251, 115.88782
73806,IN,Kolkata, 23.49668, 86.68363
73807,PH,Manila, 14.62578, 121.12251
73808,CN,Shanghai, 35.85, 117.7
73809,RU,Moscow, 42.819, 47.1192
73810,IN,Kolkata, 24.05979, 77.40858
73811,NO,Oslo, 68.79833, 16.54165
73812,IT,Rome, 37.49223, 15.07041
73813,GB,London, 53.00974, -3.05814
73814,BR,Recife, -8.05389, -34.88111
73815,DE,Berlin, 50.82709, 6.9747
73816,AU,Sydney, -33.88096, 151.07986
73817,IN,Kolkata, 15.5439, 73.7553
73818,PH,Manila, 6.95194, 121.96361
73819,RU,Moscow, 43.35071, 46.10925
73820,CZ,Prague, 49.144482, 15.006139
73821,RU,Yekaterinburg, 58.04254, 65.27258
73822,US,New_York, 38.91817, -78.19444
73823,RU,Moscow, 55.63711, 37.38115
73824,CN,Shanghai, 24.28859, 116.11768
73825,IR,Tehran, 33.86419, 48.26258
73826,KZ,Qyzylorda, 44.85278, 65.50917
73827,BE,Brussels, 51.21187, 4.25633
73828,CO,Bogota, 3.8801, -77.03116
73829,AD,Andorra, 42.50729, 1.53414
73830,MN,Ulaanbaatar, 47.90771, 106.88324
73831,US,Los_Angeles, 34.63915, -120.45794
73832,FR,Paris, 45.69558, 4.7934
73833,IL,Jerusalem, 31.39547, 34.75699
73834,RU,Moscow, 44.92934, 37.99117
73835,DE,Berlin, 49.03685, 8.70745
73836,BE,Brussels, 50.88506, 4.07601
73837,US,Chicago, 38.06084, -97.92977
73838,RU,Irkutsk, 51.82721, 107.60627
73839,DE,Berlin, 50.82709, 6.9747
73840,RE,Reunion, -20.88231, 55.4504
73841,TH,Bangkok, 16.0567, 103.65309
73842,US,Los_Angeles, 47.4943, -122.24092
73843,IN,Kolkata, 25.49043, 85.94001
73844,IN,Kolkata, 11.00599, 77.5609
73845,PK,Karachi, 31.96258, 73.97117
73846,BR,Belem, -0.71667, -48.52333
73847,RU,Yekaterinburg, 58.7002, 59.4839
73848,SO,Mogadishu, 9.89206, 43.38531
73849,JP,Tokyo, 37.56667, 140.11667
73850,RU,Moscow, 46.7055, 38.2739
73851,RU,Moscow, 60.02427, 30.28491
73852,PT,Lisbon, 41.20485, -8.33147
73853,PH,Manila, 14.62578, 121.12251
73854,CN,Shanghai, 35.85, 117.7
73855,BR,Sao_Paulo, -20.87306, -48.29694
73856,IT,Rome, 41.24264, 16.50104
73857,IT,Rome, 45.50369, 11.412
73858,IN,Kolkata, 25.6439, 77.9129
73859,US,Chicago, 45.16024, -93.08883
73860,CZ,Prague, 48.812737, 14.317466
73861,IT,Rome, 43.62558, 13.39954
73862,CG,Brazzaville, -4.26613, 15.28318
73863,US,Los_Angeles, 32.9156, -117.14392
73864,MM,Yangon, 14.0823, 98.19151
73865,IN,Kolkata, 15.73628, 75.96976
73866,MG,Antananarivo, -19.65, 47.31667
73867,IR,Tehran, 36.64852, 51.49621
73868,PH,Manila, 6.33444, 124.95278
73869,IN,Kolkata, 10.12268, 77.54372
73870,GB,London, 51.64316, -0.36053
73871,IN,Kolkata, 18.51957, 73.85535
73872,CZ,Prague, 49.738430, 13.373637
73873,GB,London, 51.35084, -1.99421
73874,PT,Lisbon, 41.1053, -7.32097
73875,AT,Vienna, 48.25, 16.4
73876,DE,Berlin, 48.21644, 9.02596
73877,CD,Lubumbashi, 0.49113, 29.47306
73878,DE,Berlin, 48.49144, 9.20427
73879,CA,Toronto, 42.8334, -80.38297
73880,ES,Madrid, 39.96348, -4.83076
73881,RU,Samara, 53.37596, 51.3452
73882,GB,London, 56.56317, -2.58736
73883,US,Phoenix, 33.35283, -111.78903
73884,RU,Krasnoyarsk, 55.54028, 89.20083
73885,IL,Jerusalem, 32.05971, 34.8732
73886,CD,Lubumbashi, 0.49113, 29.47306
73887,CO,Bogota, 8.79577, -75.69947
73888,CA,Vancouver, 50.26729, -119.27337
73889,CL,Santiago, -30.60106, -71.19901
73890,RU,Moscow, 57.97472, 33.2525
73891,US,New_York, 38.96372, -76.99081
73892,ZA,Johannesburg, -26.93366, 29.24152
73893,GB,London, 51.35084, -1.99421
73894,CN,Shanghai, 37.19723, 122.05228
73895,ID,Jakarta, -8.43333, 114.33333
73896,DE,Berlin, 51.19139, 6.51352
73897,DE,Berlin, 51.20219, 7.36027
73898,FR,Paris, 43.71032, -1.05366
73899,US,Los_Angeles, 34.63915, -120.45794
73900,DE,Berlin, 48.07667, 8.64409
73901,BR,Sao_Paulo, -22.97056, -46.99583
73902,US,Los_Angeles, 47.4943, -122.24092
73903,US,Denver, 40.65995, -111.99633
73904,PE,Lima, -15.21194, -75.11028
73905,DE,Berlin, 49.97704, 9.15214
73906,RU,Moscow, 44.98901, 38.94324
73907,TR,Istanbul, 40.98894, 28.67582
73908,IN,Kolkata, 28.71271, 77.656
73909,PL,Warsaw, 50.5107, 18.30056
73910,CN,Shanghai, 27.34089, 117.4831
73911,CM,Douala, 3.51667, 11.5
73912,PK,Karachi, 27.55898, 68.21204
73913,CN,Shanghai, 23.29549, 113.82465
73914,PL,Warsaw, 54.60528, 18.34717
73915,IN,Kolkata, 25.66795, 85.83636
73916,IN,Kolkata, 20.88197, 85.83334
73917,RU,Moscow, 53.59782, 34.33825
73918,RU,Moscow, 53.59782, 34.33825
73919,GB,London, 50.76306, -1.29772
73920,TH,Bangkok, 15.79408, 104.1451
73921,BR,Sao_Paulo, -22.53722, -42.98194
73922,FR,Paris, 44.80477, -0.59543
73923,ID,Jakarta, -6.8048, 110.8405
73924,CN,Shanghai, 30.35028, 112.19028
73925,ID,Jakarta, -8.43333, 114.33333
73926,CN,Shanghai, 35.20889, 111.73861
73927,CU,Havana, 23.04419, -82.00919
73928,PH,Manila, 14.66, 120.56528
73929,CD,Lubumbashi, 0.49113, 29.47306
73930,CZ,Prague, 50.50301, 13.63617
73931,IT,Rome, 45.79377, 8.88104
73932,ID,Jakarta, -1.6, 103.61667
73933,ES,Madrid, 42.06166, -1.60452
73934,PG,Port_Moresby, -5.85746, 144.23058
73935,IN,Kolkata, 11.12018, 76.11996
73936,DE,Berlin, 51.47805, 6.8625
73937,US,New_York, 39.71734, -74.96933
73938,US,New_York, 26.2173, -80.22588
73939,MM,Yangon, 14.0823, 98.19151
73940,FR,Paris, 43.2907, 5.4384
73941,US,New_York, 43.1009, -75.23266
73942,US,New_York, 40.72816, -74.07764
73943,UG,Kampala, 3.27833, 32.88667
73944,CD,Lubumbashi, -8.73508, 24.99798
73945,US,Chicago, 34.77453, -96.67834
73946,US,New_York, 28.54944, -81.77285
73947,IN,Kolkata, 23.18, 88.58
73948,ID,Makassar, 3.31332, 117.59152
73949,TH,Bangkok, 15.58552, 102.42587
73950,AU,Melbourne, -38.16604, 145.13643
73951,MX,Mexico_City, 20.28527, -103.42897
73952,IN,Kolkata, 21.34222, 71.30633
73953,IR,Tehran, 35.6803, 51.0193
73954,US,New_York, 41.50343, -74.01042
73955,PK,Karachi, 30.29184, 71.67164
73956,PH,Manila, 9.6531, 124.3697
73957,PK,Karachi, 29.38242, 70.91106
73958,GB,London, 51.62907, -0.74934
73959,US,New_York, 33.54428, -84.23381
73960,MY,Kuching, 5.90702, 116.10146
73961,IN,Kolkata, 17.54907, 82.85749
73962,EC,Guayaquil, -2.13404, -79.59415
73963,BE,Brussels, 50.8, 3.16667
73964,US,New_York, 42.93369, -72.27814
73965,TN,Tunis, 35.72917, 10.58082
73966,GM,Banjul, 13.56667, -15.6
73967,SK,Bratislava, 48.43174, 17.8031
73968,GB,London, 53.83333, -2.98333
73969,RU,Moscow, 59.80917, 30.38167
73970,PH,Manila, 14.95472, 120.89694
73971,AR,Argentina, -34.64167, -60.47389
73972,RU,Moscow, 53.93361, 37.92792
73973,UG,Kampala, 2.41669, 30.98551
73974,US,New_York, 41.66394, -83.55521
73975,RU,Moscow, 55.63711, 37.38115
73976,HT,Port-au-Prince, 18.57677, -72.22625
73977,ID,Jakarta, -6.91806, 106.92667
73978,RU,Yekaterinburg, 54.48147, 53.47103
73979,RW,Kigali, -1.9487, 30.4347
73980,KR,Seoul, 37.65639, 126.835
73981,BR,Maceio, -10.91111, -37.07167
73982,BR,Sao_Paulo, -21.205, -41.88778
73983,IN,Kolkata, 25.13915, 73.06784
73984,GH,Accra, 6.46346, -2.31938
73985,AR,Argentina, -54.8, -68.3
73986,US,New_York, 35.05266, -78.87836
73987,MY,Kuala_Lumpur, 2.2139, 102.3278
73988,GB,London, 50.76306, -1.29772
73989,FR,Paris, 45.69558, 4.7934
73990,PE,Lima, -16.25, -69.08333
73991,PK,Karachi, 31.71667, 73.38333
73992,CA,Halifax, 46.23899, -63.13414
73993,US,New_York, 38.91817, -78.19444
73994,KG,Bishkek, 40.93333, 73
73995,US,Los_Angeles, 33.52253, -117.70755
73996,IN,Kolkata, 29.22254, 79.5286
73997,BR,Recife, -8.05389, -34.88111
73998,UZ,Tashkent, 40.78206, 72.34424
73999,SL,Freetown, 8.48714, -13.2356
74000,US,New_York, 40.72371, -73.95097
74001,US,Chicago, 36.61033, -88.31476
74002,TZ,Dar_es_Salaam, -6.8, 39.25
74003,IN,Kolkata, 31.28092, 74.85849
74004,US,New_York, 40.24537, -75.64963
74005,IT,Rome, 41.72063, 12.6723
74006,UA,Kiev, 49.07866, 30.96755
74007,DE,Berlin, 52.59319, 13.32127
74008,IN,Kolkata, 14.62072, 74.83554
74009,US,New_York, 40.63316, -74.13653
74010,CZ,Prague, 49.183239, 15.454273
74011,PK,Karachi, 27.55898, 68.21204
74012,CF,Bangui, 4.94273, 15.87735
74013,JP,Tokyo, 37.56667, 140.11667
74014,IN,Kolkata, 11.93381, 79.82979
74015,US,New_York, 41.14676, -73.49484
74016,CA,Edmonton, 53.51684, -113.3187
74017,ES,Madrid, 37.13548, -3.67029
74018,GB,London, 50.79205, -1.08593
74019,US,Los_Angeles, 45.53929, -122.38731
74020,PK,Karachi, 29.69221, 72.54566
74021,SK,Bratislava, 48.8449, 17.22635
74022,UZ,Tashkent, 40.78206, 72.34424
74023,MA,Casablanca, 34.31, -2.16
74024,BR,Sao_Paulo, -28.44917, -52.2
74025,CN,Shanghai, 35.64889, 117.27583
74026,BG,Sofia, 43.4125, 23.225
74027,TH,Bangkok, 6.25947, 102.05461
74028,IN,Kolkata, 26.2649, 81.54855
74029,US,Denver, 39.72943, -104.83192
74030,BR,Sao_Paulo, -28.44917, -52.2
74031,US,Chicago, 31.12406, -97.90308
74032,BE,Brussels, 51.24197, 4.82313
74033,AU,Sydney, -34.88422, 150.60036
74034,TN,Tunis, 37.16911, 10.03478
74035,UA,Kiev, 46.75451, 33.34864
74036,YE,Aden, 14.53767, 46.83187
74037,US,New_York, 27.71809, -82.35176
74038,GB,London, 57.14369, -2.09814
74039,TR,Istanbul, 38.13708, 41.00817
74040,AU,Brisbane, -25.54073, 152.70493
74041,FR,Paris, 43.11667, 1.6
74042,IN,Kolkata, 33.37526, 74.3092
74043,CO,Bogota, 4.73245, -74.26419
74044,US,New_York, 26.2173, -80.22588
74045,PL,Warsaw, 51.14942, 15.00835
74046,CA,Vancouver, 50.26729, -119.27337
74047,IN,Kolkata, 17.54907, 82.85749
74048,AR,Argentina, -27.4338, -65.61427
74049,ES,Madrid, 40.42386, -3.53261
74050,CN,Shanghai, 28.88162, 120.03308
74051,RU,Moscow, 58.1908, 40.17171
74052,DE,Berlin, 47.98372, 10.18527
74053,IQ,Baghdad, 32.61603, 44.02488
74054,IN,Kolkata, 12.04161, 75.35927
74055,CN,Shanghai, 23.73333, 114.68333
74056,IT,Rome, 40.72586, 8.55552
74057,IN,Kolkata, 19.21667, 73.08333
74058,US,Detroit, 42.97086, -82.42491
74059,US,New_York, 40.65538, -74.38987
74060,NL,Amsterdam, 51.65333, 5.2875
74061,CZ,Prague, 48.812737, 14.317466
74062,TR,Istanbul, 39.12074, 27.18052
74063,DZ,Algiers, 36.61954, 4.08282
74064,US,Chicago, 41.85059, -87.882
74065,ES,Madrid, 38.47917, -1.325
74066,NL,Amsterdam, 52.26083, 7.00417
74067,DE,Berlin, 51.20219, 7.36027
74068,CN,Shanghai, 41.09822, 120.74792
74069,BR,Sao_Paulo, -22.45667, -47.53028
74070,US,New_York, 41.54566, -71.29144
74071,AU,Brisbane, -27.50578, 153.10236
74072,TD,Ndjamena, 12.18441, 18.69303
74073,RU,Moscow, 56.85836, 35.90057
74074,CZ,Prague, 49.820923, 18.262524
74075,SK,Bratislava, 48.43174, 17.8031
74076,US,New_York, 39.32011, -76.51552
74077,VE,Caracas, 10.22677, -67.33122
74078,ES,Madrid, 39.96348, -4.83076
74079,US,New_York, 39.43534, -84.20299
74080,JP,Tokyo, 35, 136.51667
74081,GE,Tbilisi, 41.82143, 41.77921
74082,KR,Seoul, 36.6009, 126.665
74083,ES,Madrid, 43.32686, -2.98884
74084,ES,Madrid, 42.64685, -5.55835
74085,US,Los_Angeles, 33.52253, -117.70755
74086,TH,Bangkok, 6.25947, 102.05461
74087,NL,Amsterdam, 53.16167, 6.76111
74088,IN,Kolkata, 11.50526, 77.23826
74089,CN,Shanghai, 46.08333, 122.08333
74090,TH,Bangkok, 8.43333, 99.96667
74091,CN,Shanghai, 40.66482, 122.22833
74092,FR,Paris, 49.28669, 1.00288
74093,US,New_York, 40.57788, -73.95958
74094,TZ,Dar_es_Salaam, -5.41667, 38.01667
74095,RU,Moscow, 53.93361, 37.92792
74096,US,New_York, 41.14676, -73.49484
74097,CM,Douala, 4.96667, 10.7
74098,RU,Yekaterinburg, 58.7002, 59.4839
74099,SL,Freetown, 8.48714, -13.2356
74100,JP,Tokyo, 36, 139.55722
74101,US,New_York, 34.25628, -78.04471
74102,EG,Cairo, 31.20176, 29.91582
74103,MK,Skopje, 42, 21.32778
74104,DE,Berlin, 52.4581, 13.28702
74105,BR,Maceio, -10.90889, -37.03861
74106,US,New_York, 39.08367, -84.50855
74107,CN,Shanghai, 37.30553, 120.82747
74108,US,Los_Angeles, 34.09668, -117.71978
74109,IN,Kolkata, 14.62072, 74.83554
74110,PH,Manila, 8.56697, 123.33471
74111,US,New_York, 39.08367, -84.50855
74112,US,Los_Angeles, 34.63915, -120.45794
74113,PH,Manila, 15.72892, 120.57224
74114,US,Chicago, 47.92526, -97.03285
74115,IL,Jerusalem, 31.39547, 34.75699
74116,US,Chicago, 32.44874, -99.73314
74117,ES,Madrid, 41.15612, 1.10687
74118,DE,Berlin, 51.168, 7.973
74119,US,Los_Angeles, 47.64995, -117.23991
74120,DE,Berlin, 51.20219, 7.36027
74121,BG,Sofia, 42.7, 27.25
74122,PK,Karachi, 31.82539, 72.54064
74123,NE,Niamey, 13.70727, 9.15013
74124,FR,Paris, 48.8765, 2.18967
74125,IN,Kolkata, 10.58806, 77.24779
74126,FR,Paris, 48.8765, 2.18967
74127,SA,Riyadh, 27.0174, 49.62251
74128,FR,Paris, 43.11667, 1.6
74129,CN,Shanghai, 35.20889, 111.73861
74130,BR,Sao_Paulo, -23.44361, -51.87389
74131,NG,Lagos, 7.50251, 5.06258
74132,BE,Brussels, 51.03427, 5.37429
74133,CZ,Prague, 50.073658, 14.418540
74134,RU,Moscow, 53.59782, 34.33825
74135,PH,Manila, 12.35275, 121.06761
74136,ZA,Johannesburg, -27.76952, 30.79165
74137,PH,Manila, 10.20898, 123.758
74138,US,Chicago, 45.16024, -93.08883
74139,HK,Hong_Kong, 22.37066, 114.10479
74140,TH,Bangkok, 13.8196, 100.04427
74141,FR,Paris, 48, -4.1
74142,GB,London, 52.66277, -2.01111
74143,IN,Kolkata, 25.49043, 85.94001
74144,IE,Dublin, 53.43333, -7.95
74145,RU,Yekaterinburg, 51.78771, 56.36091
74146,CU,Havana, 23.0072, -82.4017
74147,BY,Minsk, 53.5942, 25.8191
74148,CL,Santiago, -33.59217, -70.6996
74149,US,Menominee, 46.09273, -88.64235
74150,RU,Moscow, 43.96222, 43.63417
74151,IT,Rome, 43.62558, 13.39954
74152,SA,Riyadh, 27.0174, 49.62251
74153,SV,El_Salvador, 13.70167, -89.10944
74154,BR,Sao_Paulo, -22.92306, -53.13722
74155,AU,Brisbane, -27.50578, 153.10236
74156,PK,Karachi, 32.57756, 71.52847
74157,PH,Manila, 16.0438, 120.4861
74158,RS,Belgrade, 44.97639, 19.61222
74159,IT,Rome, 38.07789, 13.44275
74160,UA,Kiev, 51.67822, 33.9162
74161,FR,Paris, 48.90982, 2.45012
74162,ES,Madrid, 42.8139, -1.64295
74163,BR,Belem, -0.71667, -48.52333
74164,CN,Shanghai, 35.85, 117.7
74165,BR,Sao_Paulo, -19.32556, -41.25528
74166,US,Los_Angeles, 37.73604, -120.93549
74167,HK,Hong_Kong, 22.37066, 114.10479
74168,FR,Paris, 45.51667, 4.86667
74169,RU,Vladivostok, 53.14657, 140.72287
74170,ES,Madrid, 41.91738, 3.1631
74171,DE,Berlin, 50.72043, 11.34046
74172,KH,Phnom_Penh, 13.65805, 102.56365
74173,SE,Stockholm, 59.33333, 18.28333
74174,CA,Vancouver, 50.26729, -119.27337
74175,JP,Tokyo, 43.82634, 144.09638
74176,ID,Makassar, -3.5403, 118.9707
74177,US,New_York, 40.57788, -73.95958
74178,CR,Costa_Rica, 10.63504, -85.43772
74179,JP,Tokyo, 35.82756, 137.95378
74180,NG,Lagos, 6.8485, 3.64633
74181,AU,Perth, -32.05251, 115.88782
74182,RU,Saratov, 51.40944, 46.04833
74183,RU,Moscow, 53.93361, 37.92792
74184,FI,Helsinki, 60.18427, 24.95034
74185,CN,Shanghai, 37.65181, 120.33063
74186,FI,Helsinki, 65.84811, 24.14662
74187,UZ,Tashkent, 41.29444, 69.67639
74188,NG,Lagos, 10.61285, 12.19458
74189,US,New_York, 41.54566, -71.29144
74190,TR,Istanbul, 38.13708, 41.00817
74191,CZ,Prague, 49.183239, 15.454273
74192,GT,Guatemala, 14.93333, -91.11667
74193,GB,London, 51.78967, 1.15597
74194,ES,Madrid, 41.63976, 2.35739
74195,GB,London, 51.62907, -0.74934
74196,SV,El_Salvador, 13.73417, -89.71472
74197,LY,Tripoli, 30.75545, 20.22625
74198,PH,Manila, 10.20898, 123.758
74199,UG,Kampala, 3.27833, 32.88667
74200,UA,Kiev, 49.65186, 26.97253
74201,DE,Berlin, 50.64336, 7.2278
74202,IN,Kolkata, 12.04161, 75.35927
74203,IR,Tehran, 35.6803, 51.0193
74204,MX,Mexico_City, 17.06542, -96.72365
74205,US,Los_Angeles, 37.73604, -120.93549
74206,US,New_York, 34.25628, -78.04471
74207,NL,Amsterdam, 52.57583, 6.61944
74208,CR,Costa_Rica, 10.63504, -85.43772
74209,US,Chicago, 36.61033, -88.31476
74210,IR,Tehran, 33.86419, 48.26258
74211,DE,Berlin, 48.49144, 9.20427
74212,TZ,Dar_es_Salaam, -6.25, 38.66667
74213,US,Chicago, 26.18924, -98.15529
74214,DE,Berlin, 52.59319, 13.32127
74215,CO,Bogota, 10.15031, -73.9614
74216,MX,Matamoros, 25.87972, -97.50417
74217,IN,Kolkata, 21.34222, 71.30633
74218,BR,Sao_Paulo, -23.44361, -51.87389
74219,GB,London, 50.75767, -1.5443
74220,IR,Tehran, 33.14447, 47.3799
74221,ID,Jakarta, -7.81667, 112.01667
74222,ES,Madrid, 43.31667, -2.68333
74223,RU,Saratov, 51.40944, 46.04833
74224,US,Los_Angeles, 33.95015, -118.03917
74225,MG,Antananarivo, -17.83333, 48.41667
74226,CN,Shanghai, 41.09822, 120.74792
74227,CO,Bogota, 5.6561, -75.87877
74228,CN,Shanghai, 45.35, 126.28333
74229,US,New_York, 40.63316, -74.13653
74230,US,New_York, 41.66394, -83.55521
74231,SO,Mogadishu, 9.89206, 43.38531
74232,US,New_York, 41.27621, -72.86843
74233,AT,Vienna, 48.25, 16.4
74234,US,New_York, 41.9001, -71.08977
74235,RU,Moscow, 57.97472, 33.2525
74236,CI,Abidjan, 5.84752, -5.682
74237,IN,Kolkata, 30.81383, 75.16878
74238,DE,Berlin, 48.35693, 10.98461
74239,US,Chicago, 41.57721, -93.71133
74240,BR,Sao_Paulo, -26.22861, -52.67056
74241,PT,Lisbon, 38.72706, -9.24671
74242,UZ,Samarkand, 40.11583, 67.84222
74243,US,New_York, 40.63316, -74.13653
74244,CN,Shanghai, 31.64615, 120.74221
74245,UA,Kiev, 50.75932, 25.34244
74246,DZ,Algiers, 35.21222, 2.31889
74247,GB,London, 52.68333, 0.93333
74248,US,Denver, 39.72943, -104.83192
74249,US,Boise, 43.54072, -116.56346
74250,RU,Moscow, 55.62047, 37.49338
74251,GB,London, 50.75767, -1.5443
74252,AU,Perth, -31.95224, 115.8614
74253,UZ,Samarkand, 40.11583, 67.84222
74254,US,New_York, 41.27621, -72.86843
74255,PK,Karachi, 29.69221, 72.54566
74256,NG,Lagos, 7.65649, 4.92235
74257,FR,Paris, 48.8765, 2.18967
74258,PK,Karachi, 25.80565, 68.49143
74259,US,Denver, 39.72943, -104.83192
74260,AU,Perth, -32.05251, 115.88782
74261,TR,Istanbul, 37.05944, 37.3825
74262,RS,Belgrade, 44.97639, 19.61222
74263,AU,Melbourne, -37.88333, 145.06667
74264,US,New_York, 28.15112, -82.46148
74265,NL,Amsterdam, 51.955, 5.22778
74266,US,Los_Angeles, 33.93113, -117.54866
74267,FR,Paris, 48.98693, 2.44892
74268,AT,Vienna, 47.05, 15.46667
74269,RU,Irkutsk, 51.82721, 107.60627
74270,PH,Manila, 14.62578, 121.12251
74271,GH,Accra, 7.06273, -1.4001
