ИД,ЗАЯВКА_ИД,Статус_выполнения
38031,76360,0
38032,76361,1
38033,76372,0
38034,76373,1
38035,76375,0
38036,76380,0
38037,76384,0
38038,76386,0
38039,76388,1
38040,76390,1
38041,76394,0
38042,76397,1
38043,76398,0
38044,76399,1
38045,76404,1
38046,76405,0
38047,76408,1
38048,76410,1
38049,76411,1
38050,76413,1
38051,76415,1
38052,76416,1
38053,76417,0
38054,76418,0
38055,76419,0
38056,76421,1
38057,76423,1
38058,76424,0
38059,76425,0
38060,76428,0
38061,76430,0
38062,76432,0
38063,76434,1
38064,76435,1
38065,76438,1
38066,76439,1
38067,76440,0
38068,76448,0
38069,76449,0
38070,76451,0
38071,76452,0
38072,76453,0
38073,76457,0
38074,76458,0
38075,76459,0
38076,76461,1
38077,76462,0
38078,76468,1
38079,76471,0
38080,76477,1
38081,76481,0
38082,76485,1
38083,76487,1
38084,76488,0
38085,76493,0
38086,76494,1
38087,76496,0
38088,76497,0
38089,76499,0
38090,76501,0
38091,76506,0
38092,76507,0
38093,76510,0
38094,76517,1
38095,76518,0
38096,76519,1
38097,76520,1
38098,76521,1
38099,76522,1
38100,76523,0
38101,76525,1
38102,76528,1
38103,76532,0
38104,76533,1
38105,76536,0
38106,76537,1
38107,76538,0
38108,76541,0
38109,76542,1
38110,76543,1
38111,76545,1
38112,76546,1
38113,76548,0
38114,76549,1
38115,76550,0
38116,76552,0
38117,76555,0
38118,76560,1
38119,76561,1
38120,76564,1
38121,76569,0
38122,76570,0
38123,76572,0
38124,76573,0
38125,76576,0
38126,76577,1
38127,76580,1
38128,76582,1
38129,76586,0
38130,76587,1
38131,76589,0
38132,76592,1
38133,76593,0
38134,76594,0
38135,76596,0
38136,76600,0
38137,76602,1
38138,76608,0
38139,76609,1
38140,76612,1
38141,76615,1
38142,76616,0
38143,76617,1
38144,76619,1
38145,76621,0
38146,76622,1
38147,76623,1
38148,76624,0
38149,76626,0
38150,76627,0
38151,76628,1
38152,76630,0
38153,76631,0
38154,76634,0
38155,76635,1
38156,76636,0
38157,76637,1
38158,76638,0
38159,76640,0
38160,76641,0
38161,76646,1
38162,76647,1
38163,76648,0
38164,76649,0
38165,76650,0
38166,76653,1
38167,76659,0
38168,76660,1
38169,76662,0
38170,76664,0
38171,76665,1
38172,76666,0
38173,76668,1
38174,76669,1
38175,76672,0
38176,76673,0
38177,76674,1
38178,76675,1
38179,76676,1
38180,76677,1
38181,76679,1
38182,76680,1
38183,76681,0
38184,76685,0
38185,76687,0
38186,76689,0
38187,76691,1
38188,76695,0
38189,76696,1
38190,76703,1
38191,76704,0
38192,76706,1
38193,76707,0
38194,76708,0
38195,76711,1
38196,76717,0
38197,76718,1
38198,76719,1
38199,76720,0
38200,76722,0
38201,76725,0
38202,76727,1
38203,76731,0
38204,76732,1
38205,76735,0
38206,76736,1
38207,76737,0
38208,76740,1
38209,76741,0
38210,76742,1
38211,76746,0
38212,76749,1
38213,76750,1
38214,76751,1
38215,76754,0
38216,76755,1
38217,76756,1
38218,76763,0
38219,76765,1
38220,76766,0
38221,76767,0
38222,76769,0
38223,76776,1
38224,76777,0
38225,76778,0
38226,76780,0
38227,76784,1
38228,76785,0
38229,76791,1
38230,76793,0
38231,76795,0
38232,76799,1
38233,76800,0
38234,76802,1
38235,76807,0
38236,76808,0
38237,76813,1
38238,76816,1
38239,76820,0
38240,76823,1
38241,76825,0
38242,76826,0
38243,76827,1
38244,76828,1
38245,76832,0
38246,76834,1
38247,76835,0
38248,76837,0
38249,76839,0
38250,76841,0
38251,76843,1
38252,76844,0
38253,76846,0
38254,76847,1
38255,76848,1
38256,76853,1
38257,76860,1
38258,76863,1
38259,76865,0
38260,76867,1
38261,76869,1
38262,76871,0
38263,76872,0
38264,76878,1
38265,76879,0
38266,76881,1
38267,76882,1
38268,76883,1
38269,76885,0
38270,76886,0
38271,76887,1
38272,76890,1
38273,76894,1
38274,76897,1
38275,76900,0
38276,76903,0
38277,76905,0
38278,76906,0
38279,76910,1
38280,76912,0
38281,76914,1
38282,76917,1
38283,76918,1
38284,76919,0
38285,76920,1
38286,76923,0
38287,76924,0
38288,76925,0
38289,76926,1
38290,76927,0
38291,76928,1
38292,76931,0
38293,76932,1
38294,76934,1
38295,76935,1
38296,76942,0
38297,76943,1
38298,76944,0
38299,76946,1
38300,76949,0
38301,76950,0
38302,76952,0
38303,76953,0
38304,76954,0
38305,76955,1
38306,76957,0
38307,76958,1
38308,76961,0
38309,76965,0
38310,76967,1
38311,76968,1
38312,76969,0
38313,76970,1
38314,76971,1
38315,76973,0
38316,76976,0
38317,76978,1
38318,76979,0
38319,76981,0
38320,76982,0
38321,76983,0
38322,76987,1
38323,76988,1
38324,76991,0
38325,76993,0
38326,76994,1
38327,76995,0
38328,76996,0
38329,76997,1
38330,77002,1
38331,77004,0
38332,77005,1
38333,77008,1
38334,77009,1
38335,77010,1
38336,77011,1
38337,77013,0
38338,77015,0
38339,77016,0
38340,77019,0
38341,77020,0
38342,77021,0
38343,77022,0
38344,77025,1
38345,77027,1
38346,77032,0
38347,77033,0
38348,77037,0
38349,77039,1
38350,77040,1
38351,77041,0
38352,77042,0
38353,77043,1
38354,77044,0
38355,77047,1
38356,77049,0
38357,77055,1
38358,77057,1
38359,77059,0
38360,77062,1
38361,77067,0
38362,77070,0
38363,77071,0
38364,77072,0
38365,77073,1
38366,77076,0
38367,77077,1
38368,77078,0
38369,77079,0
38370,77082,1
38371,77085,0
38372,77086,1
38373,77087,0
38374,77088,0
38375,77089,0
38376,77090,1
38377,77093,0
38378,77094,0
38379,77095,1
38380,77097,1
38381,77104,1
38382,77105,0
38383,77112,1
38384,77114,1
38385,77115,0
38386,77116,0
38387,77117,1
38388,77120,0
38389,77123,0
38390,77124,0
38391,77129,0
38392,77131,0
38393,77136,0
38394,77137,1
38395,77140,1
38396,77141,0
38397,77143,0
38398,77144,1
38399,77145,0
38400,77150,0
38401,77152,1
38402,77161,0
38403,77162,1
38404,77163,0
38405,77166,1
38406,77167,0
38407,77169,1
38408,77176,0
38409,77181,1
38410,77182,1
38411,77183,0
38412,77188,1
38413,77191,0
38414,77192,0
38415,77193,1
38416,77195,0
38417,77196,1
38418,77197,0
38419,77199,0
38420,77201,0
38421,77203,0
38422,77207,1
38423,77209,0
38424,77211,0
38425,77213,0
38426,77214,1
38427,77215,0
38428,77216,0
38429,77221,0
38430,77222,1
38431,77224,1
38432,77225,1
38433,77228,0
38434,77232,0
38435,77233,0
38436,77234,0
38437,77236,1
38438,77237,0
38439,77238,0
38440,77239,0
38441,77240,1
38442,77241,1
38443,77249,0
38444,77250,1
38445,77253,1
38446,77255,0
38447,77256,0
38448,77258,0
38449,77259,1
38450,77261,1
38451,77262,0
38452,77263,1
38453,77264,1
38454,77268,0
38455,77271,1
38456,77273,1
38457,77276,0
38458,77278,0
38459,77280,0
38460,77281,0
38461,77282,1
38462,77284,0
38463,77286,0
38464,77288,0
38465,77290,0
38466,77291,0
38467,77292,1
38468,77293,1
38469,77294,1
38470,77296,0
38471,77298,1
38472,77299,1
38473,77300,0
38474,77301,1
38475,77303,1
38476,77304,1
38477,77306,0
38478,77308,0
38479,77311,0
38480,77313,0
38481,77315,1
38482,77317,1
38483,77318,1
38484,77319,1
38485,77321,1
38486,77322,1
38487,77323,0
38488,77325,1
38489,77326,1
38490,77327,1
38491,77330,0
38492,77332,1
38493,77333,0
38494,77337,1
38495,77339,1
38496,77342,1
38497,77344,0
38498,77346,0
38499,77347,1
38500,77348,1
38501,77352,1
38502,77357,1
38503,77358,0
38504,77360,0
38505,77361,1
38506,77362,1
38507,77364,1
38508,77365,0
38509,77367,1
38510,77369,1
38511,77370,0
38512,77371,0
38513,77372,0
38514,77373,1
38515,77374,0
38516,77375,1
38517,77377,1
38518,77378,1
38519,77380,1
38520,77381,0
38521,77384,1
38522,77388,0
38523,77390,1
38524,77393,1
38525,77397,0
38526,77399,0
38527,77400,0
38528,77402,1
38529,77404,0
38530,77407,0
38531,77408,1
38532,77410,1
38533,77411,1
38534,77412,0
38535,77413,0
38536,77414,1
38537,77415,1
38538,77416,0
38539,77418,0
38540,77419,0
38541,77421,0
38542,77426,1
38543,77427,0
38544,77429,0
38545,77432,0
38546,77433,1
38547,77435,0
38548,77437,1
38549,77438,0
38550,77440,1
38551,77442,0
38552,77443,1
38553,77444,1
38554,77448,1
38555,77452,0
38556,77454,1
38557,77458,0
38558,77463,0
38559,77467,0
38560,77468,0
38561,77469,0
38562,77473,1
38563,77475,1
38564,77477,0
38565,77479,1
38566,77482,0
38567,77485,1
38568,77489,0
38569,77494,1
38570,77496,1
38571,77497,1
38572,77498,0
38573,77504,1
38574,77508,1
38575,77509,1
38576,77510,0
38577,77511,0
38578,77513,0
38579,77516,1
38580,77518,0
38581,77527,1
38582,77528,0
38583,77532,1
38584,77533,1
38585,77535,0
38586,77536,1
38587,77537,1
38588,77540,0
38589,77542,1
38590,77543,1
38591,77544,0
38592,77545,0
38593,77546,1
38594,77547,1
38595,77548,1
38596,77549,0
38597,77550,1
38598,77551,0
38599,77552,1
38600,77553,0
38601,77554,1
38602,77555,0
38603,77556,0
38604,77565,0
38605,77567,0
38606,77568,1
38607,77570,0
38608,77571,1
38609,77572,1
38610,77574,0
38611,77575,0
38612,77576,1
38613,77577,0
38614,77578,1
38615,77585,0
38616,77586,1
38617,77592,0
38618,77595,0
38619,77599,1
38620,77600,0
38621,77601,0
38622,77602,0
38623,77603,0
38624,77604,1
38625,77605,0
38626,77607,1
38627,77608,0
38628,77610,1
38629,77611,0
38630,77614,1
38631,77615,1
38632,77617,1
38633,77618,0
38634,77621,0
38635,77623,1
38636,77626,0
38637,77628,1
38638,77629,1
38639,77630,0
38640,77632,1
38641,77633,0
38642,77635,0
38643,77638,0
38644,77641,0
38645,77642,1
38646,77644,0
38647,77646,1
38648,77648,1
38649,77650,1
38650,77653,0
38651,77654,0
38652,77655,0
38653,77657,0
38654,77658,0
38655,77664,1
38656,77667,1
38657,77669,1
38658,77671,1
38659,77672,0
38660,77673,0
38661,77676,1
38662,77682,1
38663,77683,1
38664,77685,0
38665,77692,1
38666,77695,1
38667,77697,0
38668,77698,0
38669,77703,0
38670,77704,1
38671,77705,1
38672,77706,1
38673,77710,1
38674,77711,0
38675,77715,1
38676,77716,0
38677,77720,0
38678,77722,0
38679,77723,1
38680,77726,0
38681,77728,1
38682,77734,1
38683,77739,1
38684,77740,0
38685,77742,0
38686,77743,0
38687,77744,0
38688,77745,0
38689,77746,1
38690,77747,0
38691,77752,0
38692,77754,0
38693,77755,0
38694,77756,1
38695,77757,0
38696,77758,0
38697,77759,0
38698,77762,0
38699,77763,0
38700,77767,1
38701,77768,1
38702,77770,0
38703,77771,1
38704,77773,0
38705,77774,1
38706,77775,1
38707,77777,1
38708,77778,0
38709,77779,0
38710,77780,1
38711,77784,0
38712,77792,1
38713,77794,0
38714,77795,1
38715,77797,0
38716,77798,1
38717,77799,0
38718,77800,0
38719,77802,1
38720,77804,1
38721,77805,1
38722,77806,1
38723,77807,0
38724,77810,0
38725,77811,1
38726,77812,1
38727,77813,0
38728,77815,1
38729,77817,1
38730,77819,1
38731,77821,0
38732,77824,0
38733,77826,0
38734,77827,0
38735,77831,1
38736,77832,1
38737,77834,1
38738,77835,1
38739,77839,1
38740,77840,0
38741,77841,0
38742,77843,0
38743,77846,1
38744,77849,1
38745,77850,1
38746,77852,1
38747,77855,0
38748,77857,0
38749,77859,1
38750,77860,0
38751,77862,0
38752,77863,0
38753,77865,0
38754,77867,0
38755,77869,1
38756,77870,0
38757,77872,1
38758,77873,1
38759,77874,0
38760,77875,0
38761,77877,1
38762,77878,0
38763,77879,1
38764,77880,1
38765,77881,0
38766,77882,1
38767,77883,0
38768,77885,1
38769,77890,1
38770,77892,0
38771,77894,1
38772,77896,1
38773,77900,0
38774,77904,1
38775,77907,1
38776,77908,1
38777,77909,1
38778,77913,0
38779,77914,0
38780,77915,1
38781,77916,0
38782,77917,0
38783,77920,0
38784,77921,1
38785,77923,0
38786,77928,0
38787,77929,0
38788,77930,1
38789,77931,0
38790,77932,1
38791,77936,1
38792,77938,0
38793,77940,1
38794,77941,0
38795,77942,0
38796,77943,0
38797,77945,0
38798,77946,1
38799,77952,0
38800,77953,0
38801,77954,0
38802,77959,1
38803,77961,1
38804,77962,0
38805,77963,0
38806,77965,1
38807,77966,0
38808,77967,1
38809,77970,0
38810,77971,1
38811,77972,0
38812,77973,1
38813,77976,1
38814,77977,1
38815,77978,0
38816,77980,1
38817,77984,0
38818,77986,0
38819,77992,0
38820,77993,1
38821,77996,0
38822,77997,1
38823,77998,1
38824,78000,1
38825,78003,0
38826,78004,1
38827,78005,0
38828,78006,0
38829,78007,1
38830,78008,1
38831,78009,1
38832,78010,1
38833,78011,0
38834,78012,0
38835,78013,1
38836,78014,1
38837,78016,1
38838,78017,0
38839,78018,1
38840,78020,0
38841,78022,0
38842,78024,0
38843,78025,0
38844,78026,0
38845,78029,0
38846,78030,1
38847,78031,1
38848,78032,1
38849,78035,0
38850,78038,0
38851,78039,1
38852,78040,0
38853,78041,1
38854,78042,0
38855,78044,0
38856,78048,1
38857,78050,0
38858,78051,0
38859,78054,0
38860,78056,1
38861,78057,0
38862,78059,1
38863,78060,0
38864,78061,0
38865,78062,1
38866,78068,1
38867,78074,0
38868,78076,1
38869,78082,0
38870,78083,0
38871,78085,0
38872,78086,0
38873,78088,1
38874,78089,1
38875,78090,1
38876,78091,1
38877,78093,0
38878,78097,0
38879,78098,1
38880,78101,1
38881,78103,0
38882,78109,1
38883,78110,0
38884,78112,1
38885,78114,1
38886,78115,0
38887,78117,0
38888,78119,1
38889,78121,0
38890,78122,0
38891,78123,0
38892,78124,0
38893,78125,0
38894,78127,1
38895,78128,1
38896,78131,1
38897,78132,0
38898,78133,0
38899,78136,0
38900,78139,0
38901,78140,0
38902,78141,0
38903,78143,0
38904,78146,1
38905,78149,0
38906,78151,1
38907,78152,0
38908,78154,0
38909,78158,0
38910,78160,1
38911,78163,1
38912,78165,1
38913,78168,1
38914,78169,0
38915,78171,0
38916,78176,1
38917,78177,1
38918,78179,0
38919,78180,1
38920,78181,1
38921,78182,0
38922,78183,0
38923,78184,0
38924,78185,0
38925,78190,0
38926,78192,1
38927,78193,0
38928,78196,1
38929,78197,0
38930,78199,0
38931,78200,1
38932,78203,0
38933,78204,1
38934,78208,0
38935,78211,0
38936,78212,1
38937,78214,1
38938,78215,0
38939,78217,1
38940,78219,0
38941,78220,1
38942,78221,0
38943,78222,0
38944,78223,0
38945,78224,0
38946,78225,1
38947,78226,1
38948,78227,1
38949,78230,1
38950,78233,0
38951,78234,1
38952,78235,0
38953,78237,0
38954,78238,0
38955,78240,0
38956,78241,1
38957,78246,0
38958,78248,0
38959,78249,0
38960,78251,1
38961,78255,0
38962,78256,0
38963,78261,0
38964,78262,0
38965,78265,1
38966,78266,1
38967,78268,0
38968,78272,0
38969,78274,1
38970,78276,1
38971,78277,1
38972,78278,0
38973,78281,1
38974,78282,0
38975,78283,0
38976,78284,0
38977,78285,0
38978,78286,1
38979,78287,1
38980,78288,0
38981,78289,1
38982,78291,1
38983,78293,1
38984,78294,0
38985,78296,1
38986,78298,0
38987,78299,0
38988,78301,1
38989,78303,1
38990,78304,0
38991,78305,0
38992,78308,0
38993,78311,0
38994,78312,0
38995,78313,0
38996,78315,1
38997,78316,1
38998,78318,1
38999,78319,1
39000,78321,1
39001,78322,1
39002,78323,1
39003,78325,1
39004,78327,1
39005,78328,0
39006,78329,0
39007,78330,1
39008,78336,1
39009,78338,1
39010,78340,1
39011,78342,1
39012,78350,1
39013,78354,0
39014,78357,1
39015,78364,1
39016,78367,1
39017,78368,0
39018,78369,1
39019,78370,0
39020,78371,1
39021,78372,1
39022,78374,0
39023,78379,0
39024,78381,0
39025,78382,1
39026,78383,0
39027,78384,1
39028,78386,0
39029,78387,0
39030,78388,1
39031,78389,1
39032,78391,0
39033,78392,0
39034,78394,1
39035,78396,1
39036,78397,1
39037,78400,1
39038,78401,1
39039,78404,0
39040,78407,1
39041,78409,1
39042,78412,1
39043,78416,1
39044,78417,0
39045,78421,0
39046,78424,0
39047,78425,1
39048,78426,1
39049,78428,1
39050,78430,0
39051,78431,0
39052,78435,1
39053,78437,1
39054,78438,0
39055,78442,1
39056,78443,1
39057,78444,1
39058,78445,0
39059,78446,1
39060,78447,1
39061,78448,1
39062,78454,0
39063,78456,1
39064,78457,1
39065,78462,1
39066,78468,0
39067,78469,0
39068,78470,0
39069,78471,1
39070,78473,0
39071,78474,0
39072,78478,0
39073,78479,1
39074,78480,0
39075,78481,0
39076,78483,0
39077,78485,1
39078,78486,0
39079,78487,1
39080,78488,1
39081,78489,0
39082,78490,0
39083,78491,0
39084,78492,0
39085,78493,0
39086,78494,1
39087,78498,0
39088,78499,0
39089,78500,1
39090,78501,0
39091,78503,0
39092,78504,0
39093,78505,0
39094,78506,1
39095,78507,0
39096,78508,1
39097,78509,1
39098,78511,0
39099,78512,1
39100,78515,1
39101,78517,0
39102,78518,0
39103,78519,0
39104,78520,1
39105,78521,1
39106,78524,0
39107,78525,0
39108,78530,0
39109,78531,1
39110,78532,0
39111,78538,1
39112,78541,0
39113,78542,0
39114,78546,1
39115,78548,0
39116,78550,1
39117,78555,1
39118,78557,0
39119,78558,0
39120,78560,0
39121,78561,1
39122,78563,0
39123,78564,1
39124,78570,1
39125,78571,1
39126,78572,0
39127,78573,0
39128,78575,0
39129,78576,0
39130,78578,0
39131,78580,0
39132,78581,1
39133,78582,1
39134,78585,1
39135,78586,1
39136,78589,1
39137,78591,1
39138,78593,0
39139,78594,0
39140,78595,0
39141,78596,1
39142,78601,1
39143,78605,1
39144,78606,0
39145,78608,0
39146,78609,1
39147,78610,1
39148,78611,1
39149,78615,1
39150,78618,0
39151,78624,0
39152,78625,0
39153,78626,1
39154,78629,0
39155,78633,0
39156,78636,0
39157,78642,0
39158,78643,0
39159,78644,1
39160,78645,1
39161,78649,1
39162,78650,1
39163,78651,1
39164,78653,0
39165,78654,0
39166,78655,1
39167,78657,0
39168,78658,0
39169,78659,0
39170,78660,0
39171,78662,1
39172,78664,1
39173,78666,1
39174,78670,1
39175,78671,0
39176,78672,0
39177,78673,0
39178,78674,1
39179,78676,0
39180,78677,1
39181,78678,0
39182,78680,0
39183,78681,1
39184,78683,0
39185,78684,0
39186,78685,0
39187,78686,0
39188,78688,1
39189,78694,1
39190,78699,1
39191,78700,0
39192,78701,1
39193,78704,0
39194,78707,0
39195,78714,1
39196,78721,1
39197,78722,0
39198,78724,0
39199,78727,0
39200,78728,1
39201,78733,1
39202,78734,0
39203,78735,1
39204,78737,0
39205,78738,1
39206,78742,0
39207,78746,1
39208,78747,0
39209,78748,1
39210,78749,0
39211,78750,0
39212,78752,1
39213,78755,0
39214,78757,0
39215,78758,0
39216,78759,1
39217,78761,0
39218,78764,1
39219,78769,1
39220,78771,0
39221,78773,1
39222,78774,0
39223,78775,0
39224,78777,0
39225,78779,0
39226,78780,1
39227,78781,1
39228,78782,1
39229,78783,0
39230,78784,1
39231,78787,0
39232,78788,0
39233,78794,0
39234,78795,1
39235,78796,0
39236,78797,1
39237,78798,0
39238,78802,1
39239,78803,1
39240,78805,0
39241,78807,0
39242,78810,1
39243,78811,1
39244,78812,1
39245,78814,1
39246,78815,1
39247,78816,1
39248,78817,0
39249,78818,1
39250,78819,1
39251,78822,1
39252,78825,0
39253,78830,0
39254,78838,0
39255,78840,0
39256,78841,1
39257,78844,1
39258,78846,0
39259,78855,1
39260,78859,0
39261,78860,1
39262,78865,1
39263,78866,1
39264,78868,1
39265,78870,1
39266,78871,0
39267,78873,1
39268,78874,1
39269,78877,0
39270,78878,1
39271,78880,0
39272,78884,1
39273,78886,0
39274,78887,1
39275,78888,1
39276,78892,0
39277,78893,0
39278,78898,1
39279,78901,0
39280,78903,0
39281,78905,0
39282,78906,0
39283,78907,1
39284,78909,1
39285,78910,0
39286,78912,1
39287,78913,1
39288,78914,0
39289,78918,1
39290,78919,1
39291,78920,1
39292,78926,0
39293,78929,0
39294,78931,1
39295,78933,1
39296,78936,0
39297,78937,1
39298,78938,1
39299,78940,1
39300,78941,0
39301,78942,1
39302,78943,0
39303,78946,0
39304,78949,1
39305,78954,0
39306,78955,0
39307,78956,1
39308,78958,0
39309,78968,1
39310,78970,1
39311,78971,0
39312,78973,0
39313,78976,1
39314,78977,0
39315,78979,0
39316,78982,0
39317,78983,0
39318,78985,0
39319,78986,1
39320,78989,1
39321,78991,0
39322,78993,0
39323,78994,0
39324,78996,1
39325,78997,0
39326,79002,1
39327,79005,1
39328,79008,1
39329,79009,1
39330,79011,0
39331,79013,1
39332,79014,1
39333,79016,0
39334,79020,0
39335,79022,1
39336,79023,1
39337,79024,0
39338,79029,1
39339,79030,0
39340,79031,0
39341,79032,1
39342,79035,1
39343,79036,1
39344,79037,0
39345,79039,0
39346,79040,1
39347,79041,1
39348,79042,1
39349,79045,0
39350,79051,1
39351,79052,0
39352,79057,0
39353,79058,0
39354,79066,0
39355,79067,1
39356,79068,0
39357,79070,0
39358,79071,0
39359,79073,1
39360,79077,0
39361,79078,1
39362,79079,1
39363,79080,0
39364,79081,1
39365,79085,0
39366,79089,0
39367,79091,1
39368,79094,0
39369,79097,1
39370,79098,1
39371,79099,0
39372,79103,0
39373,79104,0
39374,79108,1
39375,79109,0
39376,79111,1
39377,79112,0
39378,79114,0
39379,79118,1
39380,79120,1
39381,79121,1
39382,79124,0
39383,79125,0
39384,79127,1
39385,79130,0
39386,79132,0
39387,79134,0
39388,79135,0
39389,79136,1
39390,79137,1
39391,79142,1
39392,79144,1
39393,79145,1
39394,79146,1
39395,79147,1
39396,79148,0
39397,79149,0
39398,79155,0
39399,79156,0
39400,79157,1
39401,79158,0
39402,79159,0
39403,79160,0
39404,79161,0
39405,79162,1
39406,79163,1
39407,79164,1
39408,79168,1
39409,79169,1
39410,79171,1
39411,79173,0
39412,79175,1
39413,79176,1
39414,79177,0
39415,79178,1
39416,79179,1
39417,79180,0
39418,79183,1
39419,79185,1
39420,79187,1
39421,79189,1
39422,79193,1
39423,79194,1
39424,79195,1
39425,79198,0
39426,79199,1
39427,79200,0
39428,79203,0
39429,79204,0
39430,79205,0
39431,79208,0
39432,79211,1
39433,79212,1
39434,79216,0
39435,79217,0
39436,79219,1
39437,79221,0
39438,79223,1
39439,79225,1
39440,79227,0
39441,79233,0
39442,79235,1
39443,79238,0
39444,79239,0
39445,79240,0
39446,79241,0
39447,79243,1
39448,79244,1
39449,79246,1
39450,79248,1
39451,79249,0
39452,79250,0
39453,79251,0
39454,79253,0
39455,79254,0
39456,79257,0
39457,79259,1
39458,79260,1
39459,79262,1
39460,79264,1
39461,79270,1
39462,79271,1
39463,79272,1
39464,79273,1
39465,79278,0
39466,79279,0
39467,79286,1
39468,79287,0
39469,79289,0
39470,79291,1
39471,79292,1
39472,79294,0
39473,79297,0
39474,79301,1
39475,79302,1
39476,79303,0
39477,79304,0
39478,79308,1
39479,79312,1
39480,79314,0
39481,79315,1
39482,79317,0
39483,79319,0
39484,79320,1
39485,79321,0
39486,79322,1
39487,79323,0
39488,79324,0
39489,79325,0
39490,79327,0
39491,79328,1
39492,79329,1
39493,79331,1
39494,79338,0
39495,79344,1
39496,79346,1
39497,79347,0
39498,79348,1
39499,79350,0
